venue,paper_count,avg_citations
Journal of Mathematical Psychology,12,38.583333333333336
Journal of Mathematical Sciences,9,16.22222222222222
Journal of Mathematical Sociology,2,25.0
Journal of Mathematics and Music,1,50.0
Journal of Mechanical Design,3,29.0
Journal of Mechanical Systems for Transportation and Logistics,1,50.0
Journal of Mechanisms and Robotics,5,38.0
Journal of Media Psychology,117,18.854700854700855
Journal of Medical Internet Research,2,52.0
Journal of Medical Systems,1633,27.46907532149418
Journal of Micromechanics and Microengineering,2,34.5
Journal of Modern Dynamics,1,0.0
Journal of Modern Optics,2,25.0
Journal of Molecular Biology,2,111.5
Journal of Molecular Graphics & Modelling,2,94.5
Journal of Molecular Structure,1,50.0
Journal of Molecular Structure-theochem,1,50.0
Journal of Multimedia,496,15.889112903225806
Journal of Multivariate Analysis,1347,19.125463994060876
Journal of Nanoparticle Research,2,35.5
Journal of Nanoscience and Nanotechnology,1,50.0
Journal of Natural Gas Science and Engineering,1,50.0
Journal of Navigation,1,4.0
Journal of Network and Computer Applications,1616,30.860148514851485
Journal of Network and Systems Management,472,33.097457627118644
Journal of Networks,873,9.423825887743414
Journal of Neural Engineering,7,28.571428571428573
"Journal of Neurology, Neurosurgery, and Psychiatry",1,264.0
Journal of Neurophysiology,2,53.5
Journal of Neuroscience Methods,6,36.333333333333336
Journal of New Music Research,8,94.5
Journal of Next Generation Information Technology,3,4.333333333333333
Journal of Non-newtonian Fluid Mechanics,1,27.0
Journal of Noncommutative Geometry,1,0.0
Journal of Nonlinear Science,443,35.10158013544018
Journal of Number Theory,4,51.75
Journal of Numerical Mathematics,29,42.58620689655172
Journal of Object-oriented Programming,5,19.0
Journal of Optical Networking,2,26.5
Journal of Optics,1,50.0
Journal of Optimization Theory and Applications,1266,23.19352290679305
Journal of Organizational Computing and Electronic Commerce,303,29.419141914191417
Journal of Organizational and End User Computing,129,23.131782945736433
Journal of Parallel and Distributed Computing,2574,41.098290598290596
Journal of Personality and Social Psychology,4,26.25
Journal of Petroleum Science and Engineering,2,65.5
Journal of Pharmacology and Experimental Therapeutics,1,50.0
Journal of Philosophical Logic,673,32.17979197622586
Journal of Phonetics,576,35.267361111111114
Journal of Physical Chemistry A,1,71.0
Journal of Physical Chemistry B,3,41.333333333333336
Journal of Physical Chemistry C,1,0.0
Journal of Physics A,69,34.30434782608695
Journal of Physics B,2,13.5
Journal of Physics D,2,1.0
Journal of Physics: Condensed Matter,1,4.0
Journal of Physics: Conference Series,90,25.955555555555556
Journal of Plasma Physics,1,0.0
Journal of Policy Analysis and Management,1,911.0
Journal of Policy Modeling,1,0.0
Journal of Power Sources,5,22.0
Journal of Pragmatics,1,178.0
Journal of Process Control,6,41.833333333333336
Journal of Programming Languages,5,13.8
Journal of Proteome Research,1,0.0
Journal of Proteomics,1,6.0
Journal of Proteomics & Bioinformatics,1,50.0
Journal of Public Economic Theory,1,50.0
Journal of Pure and Applied Algebra,8,46.5
Journal of Quality Technology,1,0.0
Journal of Quantitative Linguistics,292,20.0
Journal of Raman Spectroscopy,1,7.0
Journal of Real-time Image Processing,435,25.917241379310344
Journal of Regulatory Economics,1,14.0
Journal of Reliable Intelligent Environments,2,25.0
Journal of Renewable and Sustainable Energy,1,50.0
Journal of Research and Practice in Information Technology,122,22.327868852459016
Journal of Residuals Science & Technology,1,0.0
Journal of Robotic Systems,871,46.5683122847302
Journal of Robotics,148,6.662162162162162
Journal of Scheduling,529,41.58412098298677
Journal of Scholarly Publishing,1,140.0
Journal of Science and Medicine in Sport,2,50.0
Journal of Scientific Computing,1559,34.68120590121873
Journal of Scientific Research,2,3.5
Journal of Semiconductor Technology and Science,2,0.0
Journal of Sensors,674,6.792284866468843
Journal of Service Science,19,29.36842105263158
Journal of Shanghai Jiaotong University (science),2,0.0
Journal of Signal Processing Systems,56,1.9821428571428572
Journal of Simulation,178,27.971910112359552
Journal of Social Structure,11,75.9090909090909
Journal of Software,933,9.114683815648446
Journal of Software Engineering Research and Development,36,10.944444444444445
Journal of Software Engineering and Applications,148,11.114864864864865
Journal of Software Maintenance and Evolution: Research and Practice,329,45.72948328267477
Journal of Software: Evolution and Process,267,24.95880149812734
Journal of Southern African Studies,1,8.0
Journal of Space Weather and Space Climate,2,50.0
Journal of Spatial Information Science,38,32.94736842105263
Journal of Statistical Computation and Simulation,4,1.25
Journal of Statistical Mechanics: Theory and Experiment,149,31.34228187919463
Journal of Statistical Physics,47,33.319148936170215
Journal of Statistical Planning and Inference,7,39.0
Journal of Statistical Software,4,30.0
Journal of Statistics Education,1,50.0
Journal of Strategic Information Systems,348,109.91091954022988
Journal of Structural Biology,4,18.75
Journal of Superconductivity and Novel Magnetism,2,50.0
Journal of Symbolic Computation,1781,42.70297585626053
Journal of Symbolic Logic,604,28.288079470198674
Journal of Synchrotron Radiation,3,6.333333333333333
Journal of System Design and Dynamics,1,50.0
Journal of Systems Architecture,1147,26.528334786399302
Journal of Systems Chemistry,2,29.5
Journal of Systems Engineering and Electronics,1,50.0
Journal of Systems Integration,131,15.816793893129772
Journal of Systems Science & Complexity,852,23.549295774647888
Journal of Systems Science and Systems Engineering,3,33.333333333333336
Journal of Systems and Information Technology,178,22.640449438202246
Journal of Systems and Software,3153,39.72185220424992
Journal of Technical Writing and Communication,2,62.5
Journal of The American Society for Information Science,1420,70.03098591549296
Journal of The Astronautical Sciences,1,29.0
Journal of The Audio Engineering Society,4,18.75
Journal of The Australian Mathematical Society,2,50.0
Journal of The Chinese Institute of Engineers,1,50.0
Journal of The Ergonomics Society of Korea,1,0.0
Journal of The Franklin Institute-engineering and Applied Mathematics,12,19.833333333333332
Journal of The Indian Society of Remote Sensing,1,50.0
Journal of The Japan Society for Aeronautical and Space Sciences,1,0.0
Journal of The Japan Society for Precision Engineering,4,0.0
Journal of The Knowledge Economy,1,10.0
Journal of The Korean Magnetics Society,1,50.0
Journal of The Korean Society for Aeronautical & Space Sciences,1,6.0
Journal of The Korean Society for Information Management,1,3.0
Journal of The London Mathematical Society-second Series,305,22.304918032786887
Journal of The Mechanical Behavior of Biomedical Materials,1,0.0
Journal of The Operations Research Society of Japan,1,0.0
Journal of The Optical Society of America A-optics Image Science and Vision,18,47.611111111111114
Journal of The Optical Society of America B-optical Physics,1,0.0
Journal of The Optical Society of Korea,1,50.0
Journal of The Peripheral Nervous System,1,0.0
Journal of The Royal Statistical Society Series B-statistical Methodology,1,50.0
Journal of The Royal Statistical Society Series C-applied Statistics,1,50.0
Journal of The Society for Information Display,1,50.0
Journal of The South African Institute of Mining and Metallurgy,1,50.0
Journal of Theoretical Biology,23,63.21739130434783
Journal of Theoretical Politics,1,50.0
Journal of Theoretical Probability,4,37.75
Journal of Theoretical and Applied Electronic Commerce Research,212,29.72641509433962
Journal of Translational Medicine,2,50.0
Journal of Transport and Land Use,1,0.0
